TaxoName,sensitiveSample_1,sensitiveSample_2,sensitiveSample_3,sensitiveSample_4,sensitiveSample_5,sensitiveSample_6,sensitiveSample_7,sensitiveSample_8,sensitiveSample_9,sensitiveSample_10,sensitiveSample_11,sensitiveSample_12,sensitiveSample_13,sensitiveSample_14,sensitiveSample_15,sensitiveSample_16,sensitiveSample_17,sensitiveSample_18,sensitiveSample_19,sensitiveSample_20,sensitiveSample_21,sensitiveSample_22,sensitiveSample_23,sensitiveSample_24,sensitiveSample_25,sensitiveSample_26,sensitiveSample_27,sensitiveSample_28,sensitiveSample_29,sensitiveSample_30,sensitiveSample_31,sensitiveSample_32,sensitiveSample_33,sensitiveSample_34,sensitiveSample_35,sensitiveSample_36,sensitiveSample_37,sensitiveSample_38,tolerantSample_1,tolerantSample_2,tolerantSample_3,tolerantSample_4,tolerantSample_5,tolerantSample_6,tolerantSample_7,tolerantSample_8,tolerantSample_9,tolerantSample_10,tolerantSample_11,tolerantSample_12,tolerantSample_13,tolerantSample_14,tolerantSample_15,tolerantSample_16,tolerantSample_17,tolerantSample_18,tolerantSample_19,tolerantSample_20,tolerantSample_21,tolerantSample_22,tolerantSample_23,tolerantSample_24,tolerantSample_25,tolerantSample_26,tolerantSample_27,tolerantSample_28,tolerantSample_29,tolerantSample_30,tolerantSample_31,tolerantSample_32,tolerantSample_33,tolerantSample_34,tolerantSample_35,tolerantSample_36,tolerantSample_37,tolerantSample_38,tolerantSample_39,tolerantSample_40,tolerantSample_41,tolerantSample_42,tolerantSample_43,tolerantSample_44,tolerantSample_45,tolerantSample_46,tolerantSample_47,tolerantSample_48,tolerantSample_49,tolerantSample_50,tolerantSample_51,tolerantSample_52,tolerantSample_53,tolerantSample_54,tolerantSample_55,tolerantSample_56,tolerantSample_57,tolerantSample_58,tolerantSample_59,tolerantSample_60
TAG49:1-FA14:0,0.6976,2.0667,1.2573,42.5722,0.7149,2.7254,1.0662,0.7509,0.901,0.6933,1.2815,16.36,1.0305,0.891,0.9866,1.4,0.5261,15.9258,1.9752,2.6314,0.8346,1.2858,1.0441,2.4357,0.3281,3.6712,1.0446,1.1235,0.4023,0.5941,0.3281,1.9267,1.0578,1.7481,1.3074,1.5752,11.3238,3.9645,0.3841,1.1549,0.3661,0.6958,1.3759,0.62,1.9534,1.4403,0.7383,1.1868,1.1866,9.7156,0.717,0.5604,0.4699,1.3986,1.6646,0.486,2.5932,0.6462,0.4009,1.1445,0.7493,0.9513,0.9083,0.7238,1.359,0.4994,0.9554,2.691,2.4571,0.4896,0.4696,1.3675,0.6926,0.7577,0.7593,0.7797,2.6594,0.9934,0.8061,0.5201,1.4198,0.5609,1.0066,0.663,0.3859,0.4617,0.722,0.6642,0.4537,1.3565,1.2259,0.4232,0.5677,0.6799,0.9142,0.7923,0.547,0.6962
TAG49:1-FA17:0,1.3514,1.143,1.3523,1.9928,0.4824,2.586,1.1838,0.6657,0.7622,1.1161,1.1375,2.4926,0.7462,0.9689,0.4473,0.7377,0.4936,11.2729,1.553,3.4049,0.6815,1.153,0.9463,2.5917,0.2536,4.2027,1.651,1.0556,0.4697,0.3009,0.3153,3.6525,1.6918,2.8124,1.2213,3.7558,1.1376,0.6146,0.3617,1.0463,0.3834,0.5851,1.9713,0.2967,3.7422,1.1287,0.9801,0.9988,2.2331,1.0983,1.0746,0.4291,0.453,1.0563,0.9038,0.6421,1.726,0.5639,0.2536,0.5718,0.6561,1.4868,1.4177,0.6763,1.9573,0.5371,1.007,5.9162,2.1103,0.4152,0.6247,2.5726,0.6589,1.0297,0.4911,0.7912,2.3512,0.6235,0.9238,0.9502,2.357,0.5552,1.3275,0.7875,0.2976,0.5428,0.4718,0.4511,0.3032,0.7848,0.4736,0.4856,0.6506,0.4696,0.9643,0.7905,0.4929,0.5999
TAG49:3-FA15:0,1.5673,1.0664,1.4305,22.3041,0.5968,1.5001,1.4309,1.7651,3.0891,2.015,1.1093,10.4196,1.6539,1.2442,0.3719,1.6717,0.4418,2.7196,1.8298,0.6586,0.5261,0.7992,1.6114,1.5843,0.2637,3.0176,1.198,1.1843,0.5073,0.6007,0.2637,0.9673,1.337,0.7562,0.5159,0.9881,8.1629,1.7254,0.5339,3.4355,0.4559,0.8447,0.6779,0.5777,1.2871,1.4452,0.3858,1.0605,1.1926,7.19,0.5615,0.5112,0.429,0.7304,1.6493,0.4641,1.1379,1.09,0.913,1.2698,1.7606,2.6964,1.5222,0.6524,1.6222,0.4903,0.995,2.3379,0.8371,0.4342,0.3392,0.6075,0.964,1.0512,0.3023,0.761,1.4203,0.7912,1.1507,0.7556,1.0833,0.522,0.7081,0.7014,0.5168,0.8486,0.2713,0.676,0.7443,2.3607,0.745,0.6591,1.005,0.864,1.2581,1.2347,0.8805,0.9198
TAG51:2-FA16:1,0.9137,0.6768,1.0159,2.1955,0.5592,1.1877,1.584,0.4671,1.6329,1.4994,0.7592,2.9463,1.1795,0.7586,1.6632,0.7057,0.7215,7.4923,2.8419,1.8982,0.3926,1.1166,0.6562,1.7312,0.1949,5.0608,1.2557,0.7792,0.1949,0.4902,0.2201,3.2075,1.2938,1.5969,1.992,1.8586,1.4817,5.6313,0.3629,1.5088,0.3448,0.4271,1.2417,0.4697,1.9501,1.2823,0.7586,0.9474,1.8195,1.3475,0.5657,0.3943,0.3863,0.6113,1.2339,0.9817,2.3233,0.5652,0.2856,0.7221,0.8374,1.1808,1.2813,0.5038,1.3162,0.5024,1.0063,3.0008,1.6136,0.4657,0.6071,1.7445,0.6989,1.3423,0.3666,0.3916,1.5131,0.6466,1.0173,0.9937,2.3514,0.5529,0.7348,0.4253,0.2957,0.3415,0.257,0.2951,0.2372,1.0093,0.3743,0.6488,1.193,0.6446,1.3864,1.5187,0.5389,0.6588
TAG52:1-FA16:1,2.0526,1.5396,3.4963,0.9574,0.5365,2.9801,2.7032,1.2682,2.5362,1.2652,0.3995,1.5199,1.7799,1.3536,0.6604,1.2513,0.767,14.5971,1.819,0.9966,0.6873,2.2384,2.6123,1.6956,0.2648,9.9599,1.0734,1.1305,0.3748,0.4009,0.2648,1.8112,1.2097,0.8456,0.5405,0.8942,0.7585,1.1636,0.6199,1.1343,0.7421,0.9453,1.5618,0.3351,0.962,1.8186,0.7808,1.2541,0.9285,0.794,0.762,0.5648,0.6971,0.7285,1.5869,0.7257,2.6018,0.586,0.5105,0.8648,0.6379,1.0034,1.2191,0.5396,1.6721,0.831,1.3415,1.155,1.8328,0.3204,0.7012,0.9893,1.1454,1.2314,0.8085,0.7881,1.3248,1.1137,0.9794,0.7074,1.8497,0.9492,0.7162,0.5913,0.3469,0.4195,0.3141,0.6947,0.3897,1.8341,0.3855,0.8184,0.8887,1.0845,1.246,1.0373,1.2082,0.5242
TAG52:2-FA20:1,1.7973,0.7151,1.5821,4.3311,0.8851,1.8913,1.9252,0.9522,1.6311,1.5914,0.8108,4.648,3.8604,0.9985,0.4365,1.3299,0.5777,5.4652,2.3359,1.4186,0.4605,0.8638,1.471,1.1799,0.232,10.2458,1.1197,1.9944,0.4208,0.4248,0.232,1.593,1.1522,1.0989,0.7652,1.4553,1.8463,0.9013,0.6166,1.9193,0.8227,0.7056,1.4316,0.468,1.4007,1.1394,0.465,1.234,1.1717,2.2978,0.5194,0.3913,0.6507,1.4167,0.863,0.5529,3.3493,0.6145,0.4341,0.7538,1.3911,1.141,1.1567,0.5423,1.6114,0.6398,0.9764,1.3911,2.1862,0.2975,0.5042,1.2201,0.8507,0.9538,0.3494,0.7705,3.2105,0.8891,0.7388,0.5516,1.3259,0.4238,0.9024,0.6667,0.4555,0.7231,0.4259,0.7775,0.4664,1.2287,0.5918,0.636,0.6161,0.9623,1.507,0.8885,1.022,0.5812
TAG52:3-FA20:1,1.5356,0.707,1.9089,4.9123,0.8427,1.9377,1.6865,1.1624,2.653,1.8233,0.7764,4.596,3.5472,1.0495,0.4206,1.8468,0.6438,4.3301,3.7147,0.8818,0.2977,1.1955,1.9605,0.8643,0.2977,18.7012,1.1526,1.6016,0.3468,0.4844,0.3481,1.3028,1.1344,0.6201,0.6329,0.988,2.5525,1.3867,0.5824,2.7384,0.9168,0.8562,1.1244,0.6665,0.9895,1.2027,0.3939,1.3131,0.8781,1.7486,0.4328,0.5284,0.586,1.7243,0.8869,0.5623,4.621,0.9503,0.5015,0.8841,1.7687,1.1613,1.3856,0.4119,1.8521,0.5715,1.0316,1.0105,1.4548,0.3257,0.3647,0.7441,0.9729,1.0591,0.3833,0.6219,3.2015,0.8199,0.5952,1.0107,0.9641,0.4853,0.592,0.4853,0.4099,0.6673,0.4048,1.0593,0.5815,2.0154,0.5365,0.8071,0.6893,1.169,2.2102,1.1044,1.36,0.6221
TAG52:6-FA20:4,2.6088,0.7066,2.0571,4.7831,0.5828,1.7335,1.2646,1.1251,1.1044,1.4235,1.8132,3.6354,1.6113,0.6066,0.5994,1.5132,1.0078,2.3824,1.2389,0.4317,0.8132,1.4326,3.3734,1.2812,0.379,1.5395,0.7445,1.8144,0.5912,0.6197,0.7082,1.1533,0.6906,0.4918,1.2107,0.9987,2.0339,2.0925,0.7016,1.8072,1.0893,1.1784,1.0013,0.5567,0.5213,1.3404,0.6489,1.9737,1.9737,2.0031,0.5135,0.615,1.0069,1.1078,0.8147,0.6489,1.048,1.0323,0.7176,2.3586,0.9433,1.2774,2.4696,0.9555,1.4285,0.6577,0.9053,0.5633,0.7066,0.4292,0.5727,0.5746,0.5266,1.6718,1.0342,0.7978,1.3495,1.9467,0.8931,0.7599,0.9031,0.9119,0.568,0.5984,0.8404,0.8041,0.7536,1.2433,0.458,1.4633,0.9404,0.826,1.2063,0.9743,1.211,0.7414,0.379,0.6643
TAG52:7-FA22:6,2.3012,1.0475,1.5751,2.9505,0.7315,1.2242,1.0446,1.6117,1.9511,2.3813,1.0947,3.1892,1.1498,0.8749,0.7717,2.8478,0.9094,2.2642,1.6421,0.6817,0.6575,1.1814,2.7976,0.821,0.376,8.2642,0.8962,1.8989,0.5798,0.7458,0.376,1.4107,1.1033,0.6353,0.5396,1.1564,2.5564,1.1983,0.9994,2.1578,0.8958,1.5525,1.2209,0.6082,0.8145,1.9762,0.4508,2.2856,1.0129,1.5098,0.7015,0.6221,0.3965,1.059,0.9197,0.5186,2.4352,1.3314,0.7126,1.4592,1.0729,2.8321,1.5414,0.6838,2.5909,0.6949,0.9003,0.8704,0.9073,0.4972,0.6213,0.6641,0.7791,0.8704,0.623,0.8856,2.1122,1.6108,0.948,0.8708,0.8412,0.5301,0.8297,0.6057,0.7717,0.5153,0.625,0.7832,0.6148,1.5061,0.7467,0.7105,0.7479,0.9386,1.4822,1.165,0.8584,0.8391
TAG52:8-FA16:1,1.8634,1.1716,1.6298,2.5358,0.5571,1.9261,1.5442,1.3548,1.497,1.1145,0.5234,3.3509,0.8653,0.6891,11.3489,1.2383,0.8958,4.9702,3.3581,1.3909,0.3949,2.6891,0.8309,3.7103,0.2814,3.8892,1.0478,2.6603,0.3533,2.0703,1.2204,1.7508,1.0902,1.4053,2.5308,1.3617,1.5579,1.517,0.4156,1.0228,0.4753,0.5909,1.3343,2.3845,1.4341,1.8595,0.5508,1.3554,1.0057,1.4721,0.5574,0.4409,0.3158,0.7612,0.908,0.5886,1.255,0.917,0.4987,1.6721,0.8165,0.9008,1.7896,1.0828,1.4631,0.4661,0.9943,2.4976,2.7942,0.8545,0.4425,0.988,0.8527,0.8967,0.4805,0.6318,1.9526,1.5525,0.9486,0.8264,1.6899,0.4443,0.7219,0.4803,0.4695,0.4418,0.4706,0.3684,0.2814,1.553,0.9354,0.5538,0.7758,0.4863,0.8345,0.7527,0.5816,2.4084
TAG53:1-FA18:0,2.6845,1.6076,6.5152,26.7573,0.536,3.5064,1.0079,1.7765,0.9468,0.7213,1.4416,8.2675,1.457,1.1552,2.9897,1.736,1.1758,27.8614,7.5857,0.3314,0.4792,2.862,3.2336,1.8683,0.2309,16.2621,0.701,1.6191,0.2336,0.4175,0.3868,0.8293,1.0693,0.528,1.7484,0.4033,5.8973,3.1315,0.654,2.0238,0.8339,0.9376,0.9921,0.695,0.3773,1.5993,0.5779,1.6358,1.2063,4.7824,0.4681,0.5106,0.9111,1.0107,2.0274,0.6933,2.1494,0.5045,0.5983,2.1838,0.6883,1.0563,1.5357,0.605,1.9325,0.8153,1.0635,0.3654,4.0218,0.3481,0.401,0.3596,1.0459,1.2308,1.2975,0.7782,2.9119,2.5538,0.926,0.3811,0.892,0.6685,0.4674,0.307,0.4866,0.2646,0.3653,1.0358,0.2309,2.3942,0.4568,1.2995,0.8534,1.327,1.622,0.6743,0.6571,0.6502
TAG53:5-FA20:4,2.2394,1.1234,2.6762,5.5375,0.6476,1.5612,1.003,1.3949,1.3332,1.6071,0.7137,4.0548,1.5908,0.9714,0.7473,1.5686,1.0,3.2883,1.8741,0.5918,0.5987,1.1728,1.7162,1.0242,0.4334,2.1155,0.7902,1.8179,0.7142,0.7409,0.4358,1.2478,1.0474,0.7172,0.8346,0.5415,2.9077,1.8924,0.9576,1.9506,0.692,0.8075,1.8174,0.6649,0.7473,1.6599,0.5523,2.2828,0.696,1.6165,0.5809,0.6693,0.6905,0.8633,1.272,0.6698,0.4334,1.3751,1.0311,2.4205,1.2517,1.502,1.2127,0.8564,1.7137,0.5168,1.385,0.5405,1.2443,0.5577,0.6293,0.7784,0.6964,1.1624,0.5721,0.9146,2.0346,1.3435,0.8934,1.305,0.6081,0.7512,0.4334,0.4852,1.2591,0.7764,0.8149,0.7838,0.6639,1.2058,0.7315,0.6273,1.0627,0.9635,1.5681,0.9679,0.843,0.5859
TAG54:5-FA22:4,2.9582,0.8877,2.1323,3.6552,0.9365,1.7638,1.3176,1.1802,2.2353,2.8926,0.7964,3.1269,1.2731,1.1688,0.6434,1.7027,0.8364,3.1981,2.2652,0.5608,0.4169,1.5327,2.8783,1.0752,0.3496,7.0476,0.9147,1.6484,0.7756,0.6424,0.5069,1.4694,1.5831,0.6684,0.6772,1.1873,1.9714,1.0645,0.7464,2.2271,0.9235,1.0379,1.2985,0.465,0.593,1.9217,0.4546,1.8405,0.955,1.4015,0.669,0.6889,0.9576,1.1363,1.0314,0.7834,1.7654,1.4947,0.6522,1.2224,1.3836,1.5357,1.7722,0.9342,1.858,0.8666,1.7638,0.6031,1.3787,0.3496,0.5511,0.6531,0.6161,0.9803,0.4045,0.7084,2.1108,1.5828,0.8377,1.0122,0.7256,0.6798,0.7243,0.7948,0.7379,0.7422,0.6323,0.8643,0.4325,1.8898,0.7295,1.0382,0.9387,0.9764,1.5308,0.9089,1.251,0.8962
TAG54:5-FA22:5,2.2496,1.3064,1.7629,2.027,0.7043,1.7905,1.0269,1.1752,2.0627,1.7368,0.8049,2.2479,1.0263,0.861,0.5088,1.252,0.6171,2.9222,1.6297,1.5694,0.8189,0.9427,1.4533,1.1312,0.336,8.0264,0.7132,1.3092,0.4794,0.6534,0.4226,1.1933,1.2173,1.0199,0.8142,1.1597,1.4233,0.8077,0.5929,1.4964,0.8768,1.3516,1.7107,0.6568,0.8932,1.9823,0.6628,1.0039,0.9742,1.2944,0.9991,0.6393,0.7812,1.0348,0.8458,0.9003,1.6667,0.8763,0.705,1.0718,0.8239,1.0021,1.2662,0.8082,1.1626,0.7922,0.9362,0.8039,0.9544,0.336,0.6709,0.9901,0.6154,0.8995,0.6119,0.8388,2.1848,0.8061,1.0009,0.8811,1.0837,0.9729,0.8288,1.0219,0.7857,0.6653,0.4899,0.6756,0.5842,1.3139,0.7826,0.5637,0.8765,1.3209,1.5621,0.7617,0.9579,0.7192
TAG54:7-FA22:6,2.8253,1.0907,1.8968,5.8223,0.6266,1.7147,0.9679,1.3819,1.5584,2.4585,1.049,2.9311,1.5511,0.7217,0.5201,2.0063,0.871,2.5212,1.645,0.596,0.519,1.5757,3.2919,0.878,0.3852,5.4302,0.8363,1.362,0.477,0.5264,0.3852,1.7199,1.073,0.861,0.6661,2.3155,1.8168,1.5127,0.648,1.8872,0.8419,1.084,2.5157,0.4924,0.6878,1.8216,0.5529,1.6447,1.1253,1.8843,0.7759,0.7475,0.6513,1.0041,1.0505,0.624,1.3863,0.8699,0.627,1.2388,1.2488,1.8327,1.7011,0.7088,1.7029,0.6233,1.3892,0.8857,0.9871,0.4427,0.7512,0.6122,0.4976,1.0977,0.6572,0.7412,1.9137,1.6664,0.9668,0.7987,0.8736,0.7342,0.7976,0.7202,1.0542,0.7247,0.5006,0.805,0.4722,1.1895,0.7844,0.7541,0.9959,1.1773,1.4394,0.7855,0.8526,0.5945
TAG54:8-FA20:4,1.7438,0.7588,3.2187,142.9293,0.9035,1.7681,1.23,1.0843,1.8468,1.5611,1.8253,41.1785,2.4173,0.9738,0.5663,1.8,0.5424,1.7799,2.1213,0.6164,0.6468,1.2314,1.6117,1.118,0.4173,2.1906,0.6426,1.7625,0.7822,0.7143,0.7499,1.0534,1.1077,0.5934,1.0417,9.4623,31.3808,2.2679,0.7457,2.3082,1.0454,0.756,1.6066,0.4773,0.5785,0.8843,0.5977,1.8993,1.6431,24.2258,0.6646,0.9377,0.7911,0.9569,4.7354,0.5311,1.1494,1.2112,0.6956,1.0988,1.0262,1.2398,1.8595,0.823,1.334,0.8895,1.0454,0.7021,0.6923,0.4173,0.8112,0.5611,0.6323,1.4314,1.0801,0.6304,1.1686,1.7541,1.1157,0.8347,1.134,0.8525,0.74,0.7279,0.5443,0.8731,0.4965,0.7906,0.8037,2.2632,1.1129,0.7251,0.956,0.7724,1.4112,0.7007,0.7691,0.8637
TAG55:5-FA20:4,2.0814,0.7748,3.072,4.8622,0.4714,1.4351,0.7808,1.34,1.4096,1.4602,1.7362,2.5805,1.3294,1.0097,6.4767,1.2089,1.5738,34.4668,9.6472,0.5174,0.5832,2.027,1.5229,2.2136,0.3783,3.1561,0.836,1.8624,0.5159,1.0853,0.5851,1.1408,1.0527,0.804,4.6626,0.3783,2.7983,13.7335,0.685,1.5024,0.7056,0.999,1.3142,1.001,0.5296,1.0872,0.5615,1.4948,1.2473,1.77,0.5041,0.6607,0.7394,0.69,0.9413,0.7029,1.1663,1.1093,0.7911,2.2901,0.8101,0.9382,1.743,1.0272,1.3404,0.6554,1.3001,0.5239,3.2127,0.5706,0.5626,0.6067,0.7025,1.0694,0.6052,0.6866,2.5885,1.4606,0.9914,0.9078,0.8747,1.0241,0.5459,0.5128,0.8367,0.6976,0.5908,0.6489,0.5554,1.296,1.3416,0.6447,0.9321,0.7976,1.4301,0.8763,0.6056,1.2617
TAG56:5-FA22:5,1.9649,1.1633,1.666,5.344,0.5307,2.0854,1.1727,1.9483,1.8438,1.6971,0.8604,3.8467,1.2449,1.3737,0.4225,1.66,0.4936,2.8096,1.5846,1.3451,0.7285,1.4448,2.0166,1.1975,0.296,10.9646,0.6828,1.6055,0.4662,0.8778,0.3043,0.9912,1.1136,0.9623,0.463,0.9989,1.8772,1.0945,0.9192,2.1736,0.7188,1.2732,1.7262,0.706,0.7545,2.8216,0.674,3.1059,1.0285,1.8027,0.7882,0.5375,0.6714,1.0217,1.2398,0.7111,1.0953,1.1036,0.9178,0.9834,0.632,2.1402,1.5341,0.4445,1.6323,0.9052,0.9763,0.5841,1.5241,0.296,0.6081,0.8153,1.0959,0.8678,0.4873,0.6971,1.7057,1.1687,0.9423,0.7242,0.7202,0.6218,0.7933,0.5415,1.1764,0.6078,0.537,0.7765,0.5461,1.5769,1.0011,0.6252,0.9426,0.9754,1.2281,1.1327,0.9566,0.6974
TAG56:7-FA22:4,3.8152,0.6033,1.8679,2.5973,0.6558,1.8367,2.5413,2.0273,8.2609,5.5567,1.9443,3.8134,1.3077,2.581,0.5067,3.5286,0.5141,3.0714,3.7,0.387,0.3016,0.8336,1.4098,1.1332,0.2311,3.8737,1.1797,3.6481,0.4395,1.1494,0.3329,0.3774,3.7358,0.6913,0.558,0.2822,1.7194,2.0459,0.5536,2.8732,0.8548,1.0883,0.6492,0.3181,0.9121,1.6348,0.2904,2.3788,0.878,1.4553,0.4451,0.3658,0.2311,0.4554,0.7883,0.7871,0.9668,2.6608,1.2699,1.5016,0.8309,2.119,1.8343,1.0917,2.5373,0.6167,1.8068,0.7029,0.4327,0.3503,0.2571,0.4523,1.3228,1.2314,0.2716,0.942,0.8488,0.8404,1.2306,1.1342,0.3812,0.2764,0.578,1.0332,0.6995,0.4447,0.3984,0.7925,0.4467,6.8157,0.6578,0.6013,0.8462,1.9639,1.6378,1.8379,1.0464,1.3899
TAG56:8-FA16:0,1.6082,1.1432,1.6525,2.4858,1.0515,2.5038,1.0402,1.1993,1.9792,1.015,0.4868,3.2704,1.2027,1.5964,0.5877,0.9786,1.4398,6.2288,2.4297,0.9395,0.6706,1.5307,2.3151,0.9381,0.2667,27.8773,1.2,0.8312,0.334,0.4913,0.4309,1.7285,0.9719,0.7599,0.5197,0.8253,1.5653,1.1257,0.4546,2.4463,0.5934,0.9227,1.2995,1.1749,0.8071,1.3488,0.5143,1.5637,0.804,1.2645,0.7388,0.4896,0.8118,1.6655,1.0165,0.4956,4.4726,0.7358,0.3402,1.2017,1.1835,1.2631,0.6514,0.4667,1.9531,0.7822,0.9073,0.9639,1.6684,0.2667,0.6322,0.7777,0.9591,0.9084,0.673,0.9916,4.7711,0.9056,0.6784,0.7187,1.0662,0.5905,0.8317,0.8229,0.5048,0.5702,0.3835,0.7149,0.5027,1.7925,0.5105,0.5304,0.8845,1.2609,2.0694,1.0165,1.0084,0.5043
TAG56:8-FA16:1,1.3192,0.6729,2.1967,5.4796,0.5731,1.284,1.1338,0.9677,1.0748,0.9019,0.9444,5.1888,1.2183,0.6859,0.6514,1.0539,0.7783,2.1973,1.4711,1.7217,1.0918,0.8356,1.2228,1.1173,0.4297,4.7392,1.0669,1.2234,0.5204,0.7528,0.4297,1.9223,1.1202,1.9768,1.042,1.3923,2.0391,0.8209,0.9303,0.4297,0.767,1.1593,2.987,0.5794,1.4637,1.89,0.9518,1.3498,1.0,2.4717,0.8923,0.4399,0.7863,0.7925,0.9393,0.6156,1.5561,0.7863,0.5952,1.0437,0.9223,1.0028,1.4053,0.6241,1.6497,0.9864,1.1729,2.6168,0.8084,0.4444,0.7897,1.5771,0.7823,1.1366,0.568,0.678,1.8486,1.2982,0.6536,0.7738,1.4592,0.7313,0.7443,0.538,0.7313,0.6661,0.6644,0.5879,0.432,0.9666,0.4751,0.6321,0.9269,0.7302,1.2302,0.6349,0.7517,0.5833
TAG56:8-FA18:3,1.9676,1.1097,1.5324,9.1247,0.9433,1.4757,1.8342,1.7207,2.437,1.7612,0.8254,5.1216,1.6185,0.8747,0.5748,2.2338,0.7413,2.298,2.0761,0.6446,0.5592,1.6852,2.3279,1.0031,0.4158,3.7587,0.9539,1.692,0.649,0.5979,0.4158,1.0617,1.5879,0.5667,0.8491,18.4701,2.8959,1.1209,0.6658,1.9133,1.0517,0.8903,1.1777,0.6895,0.5106,1.6185,0.5761,1.2195,0.962,2.4963,0.7232,1.0468,0.7899,1.0,0.9613,0.7219,1.5854,0.9645,0.634,1.6602,1.0156,1.8292,3.4464,0.8466,1.6234,0.8111,1.341,0.6054,1.2095,0.4158,0.601,0.7862,0.7855,1.1415,0.432,1.1746,1.3996,1.0411,0.788,0.8828,0.6502,0.5885,0.8211,0.8691,0.7519,0.8522,0.6933,1.1365,0.8441,1.7506,1.0898,1.1303,0.9233,0.6627,1.1397,1.1091,0.8267,0.6608
TAG58:8-FA20:3,2.2273,0.4945,4.1595,25.0763,0.5954,1.6785,1.1713,1.3478,1.4818,1.5793,0.8388,11.6166,2.1874,0.7735,0.8202,2.3155,0.8617,2.7396,4.7082,0.4945,1.6209,1.7947,2.1866,1.4902,0.4945,4.4784,0.9237,2.285,0.6785,0.9457,0.5115,1.0,7.0466,0.542,0.9958,0.7668,9.2935,1.0551,0.7625,2.7939,0.7863,0.983,1.894,1.2358,0.7566,1.2807,0.7362,1.9703,1.162,6.3766,1.0042,0.6811,0.7676,0.8719,2.4249,0.7871,0.4945,1.5377,0.7057,1.2595,1.0729,1.5106,3.0144,0.9712,6.95,1.0789,0.9729,0.8007,0.9525,0.4945,0.9593,0.7354,1.1578,0.9627,0.6277,1.0848,2.2349,0.9966,0.8015,1.3893,0.7863,0.8405,0.9042,0.8533,0.8897,0.81,0.8762,0.6624,0.4945,1.0984,0.4945,0.6327,0.9712,1.0068,0.4945,0.4945,0.771,0.8626
TAG60:11-FA22:5,2.0495,1.5455,3.0615,11.0288,0.8427,1.6462,1.3554,1.8131,2.1174,1.766,0.8267,5.3986,1.3123,0.8243,0.869,2.611,1.0,2.2572,1.8794,0.5543,0.8522,1.48,2.75,1.4888,0.3946,3.7212,0.7676,2.0719,0.8219,0.6733,0.3946,0.8586,1.2628,0.5679,0.7404,0.635,4.7053,1.3522,0.9329,1.6126,0.6829,1.6965,1.9529,0.5455,0.7572,2.2843,0.5847,1.7252,1.1102,3.3626,0.9073,0.9944,0.3946,1.4281,1.4864,0.6502,1.7883,1.1925,0.8355,1.5192,1.103,1.5807,1.5639,0.7835,1.758,0.9273,1.0799,0.627,0.6917,0.3946,0.7732,0.7732,0.3946,1.4345,0.599,0.9401,1.2181,1.0703,0.8914,0.9081,0.6022,0.7436,0.8339,0.8762,1.0751,0.6845,0.8099,0.9169,0.4465,1.4856,1.0447,0.5327,0.8395,0.9792,0.9329,1.0982,0.9864,0.8466
TAG60:11-FA22:6,1.8241,1.0324,2.2531,11.7311,0.8423,1.4971,1.0274,1.2913,1.8257,1.4747,0.9261,5.0905,1.7643,0.9137,0.9519,2.3112,0.732,2.073,1.9776,0.7859,0.8606,1.6465,1.6407,1.0747,0.4523,3.6598,0.4523,1.8763,0.6747,0.7378,0.4523,1.2324,1.0589,0.5743,1.1054,0.8249,4.7992,0.9859,0.8772,0.4523,0.7859,1.3577,3.9618,0.5469,0.8423,1.7909,0.644,1.1494,1.034,4.6788,0.8963,0.7079,0.7212,0.9087,0.4523,0.6066,1.7228,1.195,0.4606,1.249,0.4523,1.2199,1.6564,0.6166,1.3851,0.8473,1.1378,0.5983,0.4523,0.6174,0.7535,0.9162,0.7759,0.4523,0.9627,0.7568,1.7967,1.0755,0.9419,0.8415,1.1286,0.8083,0.7253,0.8166,1.6871,0.6929,0.9942,1.0,0.5378,1.3344,0.8448,0.6739,0.8315,1.4365,0.4523,0.8946,0.5685,0.6249
